Name,City,Code,x,y,ISO3
Klemtu,Klemtu,YKT,-128.5211111,52.59305556,CAN
Uganik,Uganik,UGI,-153.3302778,57.84027778,USA
Bursa,Bursa,BTZ,29.01666667,40.23333333,TUR
Nukutavake,Nukutavake,NUK,-138.7697222,-19.285,PYF
Vahitahi,Vahitahi,VHZ,-138.8533333,-18.77972222,PYF
Fangatau,Fangatau,FGU,-140.8858333,-15.82,PYF
Fakahina,Fakahina,FHZ,-140.1647222,-15.99222222,PYF
Hikueru,Hikueru,HHZ,-142.6133333,-17.54805556,PYF
Star Harbour,Star Harbour,NAZ,162.2058333,-10.65555556,SLB
Pukarua,Pukarua,PUK,-137.0158333,-18.29611111,PYF
Raroia,Raroia,RRR,-142.4769444,-16.045,PYF
Takume,Takume,TJN,-142.2683333,-15.85555556,PYF
Tatakoto,Tatakoto,TKV,-138.4486111,-17.35555556,PYF
Ventspils,Ventspils,VNT,21.54416667,57.35777778,LVA
Landivisiau,Landivisiau,LDV,-4.151666667,48.53027778,FRA
Siwa,Siwa,SEW,25.51666667,29.35,EGY
Huangpu,Huangpu,ZMY,113.44,23.09444444,CHN
Bajawa,Bajawa,BJW,120.9666667,-8.783333333,IDN
Larantuka,Larantuka,LKA,122.9833333,-8.35,IDN
Lewoleba,Lewoleba,LWE,123.4,-8.383333333,IDN
Tuticorin,Tuticorin,TCR,78.02638889,8.723333333,IND
Bradford (GB),Bradford (GB),BRF,-1.75,53.80277778,GBR
Brighton,Brighton,BSH,-0.133333333,50.83333333,GBR
Faaite,Faaite,FAC,-145.3297222,-16.68666667,PYF
Grimsby,Grimsby,GSY,-0.033333333,53.58333333,GBR
Ipswich,Ipswich,IPW,1.2,52.03333333,GBR
Milton Keynes,Milton Keynes,KYN,-0.7,52.03333333,GBR
Middlemount,Middlemount,MMM,148.7047222,-22.8025,AUS
Niquelandia,Niquelandia,NQL,-48.49194444,-14.43472222,BRA
Northampton,Northampton,ORM,-0.792777778,52.30527778,GBR
Zouerate,Zouerate,OUZ,-12.47611111,22.75777778,MRT
Aratika,Aratika,RKA,-145.4677778,-15.48527778,PYF
Sheffield,Sheffield,SZD,-1.388333333,53.39416667,GBR
Ischgl Bus Station,Ischgl Bus Station,XOI,10.29083333,47.01166667,AUT
Chesterfield Bus Station,Chesterfield Bus Station,ZFI,-1.416666667,53.25,GBR
Baler,Baler,BQA,121.5666667,15.76666667,PHL
Daet,Daet,DTE,122.9833333,14.13333333,PHL
Impfondo,Impfondo,ION,18.06666667,1.616666667,COG
Waterfall,Waterfall,KWF,-133.2447222,55.29527778,USA
Soelden Bus Station,Soelden Bus Station,XOO,11.00694444,46.96777778,AUT
St Anton Bus Station,St Anton Bus Station,XOV,10.26944444,47.13138889,AUT
Goodyear,Goodyear,GYR,-112.35,33.43333333,USA
Pilot Point Ugashik Bay Apt,Pilot Point,UGB,-157.7447222,57.42472222,USA
Wabo,Wabo,WAO,145,-7.666666667,PNG
Dammam SABTCO Bus Station,Dammam SABTCO Bus Station,DMS,50.10694444,26.45138889,SAU
Forres,Forres,FSS,-3.566666667,57.65,GBR
Gamarra,Gamarra,GRA,-73.78333333,8.2,COL
Del Carmen,Del Carmen,IAO,126.0152778,9.859166667,PHL
Lusikisiki,Lusikisiki,LUJ,29.58333333,-31.36666667,ZAF
Bagram,Bagram,OAI,69.265,34.94638889,AFG
Pacific Harbour,Pacific Harbour,PHR,178.05,-18.25666667,FJI
Qayyarah,Qayyarah,RQW,43.125,35.76694444,IRQ
Vulcano,Vulcano,ZIE,14.96194444,38.41555556,ITA
Aldan,Aldan,ADH,125.4,58.6,RUS
Laeso,Laeso,BYR,11,57.27722222,DNK
Yeysk,Yeysk,EIK,38.21222222,46.67888889,RUS
Al Asad,Al Asad,IQA,42.44111111,33.78555556,IRQ
Mkuze,Mkuze,MZQ,32.05,-27.63333333,ZAF
Tonghua,Tonghua,TNH,125.95,41.75,CHN
Al Fallujah,Al Fallujah,TQD,43.59694444,33.33805556,IRQ
Kongolo,Kongolo,KOO,26.99111111,-5.394166667,COD
Bulolo,Bulolo,BUL,146.65,-7.216388889,PNG
Farah,Farah,FAH,62.16555556,32.36611111,AFG
Janakpur,Janakpur,JKR,85.92416667,26.70888889,NPL
Khoy,Khoy,KHY,44.97666667,38.42222222,IRN
President Roque Saenz Pena,President Roque Saenz Pena,PRQ,-60.26666667,-26.76666667,ARG
Siwea,Siwea,SWE,147.55,-6.283333333,PNG
Unguia,Unguia,UNC,-77.08333333,8.033333333,COL
Asaloyeh (IR) 00,Asaloyeh (IR) 00,YEH,52.61611111,27.48194444,IRN
Ames,Ames,AMW,-93.61666667,42,USA
Efogi,Efogi,EFG,147.6666667,-9.15,PNG
Jauja,Jauja,JAU,-75.47305556,-11.78416667,PER
Juina,Juina,JIA,-58.88333333,-11.5,BRA
Kagi,Kagi,KGW,146.8333333,-9.05,PNG
Manare,Manare,MRM,147.6,-9.2,PNG
Sanana,Sanana,SQN,125.9666667,-2.066666667,IDN
Saumlaki,Saumlaki,SXK,131.305,-7.988055556,IDN
Tuzla,Tuzla,TZL,18.72555556,44.45861111,BIH
Mys-Kamenny,Mys-Kamenny,YMK,73.59555556,68.46611111,RUS
Cananea,Cananea,CNA,-110.2666667,30.98333333,MEX
Nzerekore,Nzerekore,NZE,-8.7,7.816666667,GIN
Daqing,Daqing,DQA,125.1391667,46.75,CHN
Guelmime,Guelmime,GLN,-10.05027778,29.02666667,MAR
Kasaan,Kasaan,KXA,-132.4013889,55.53611111,USA
Meyers Chuck,Meyers Chuck,WMK,-132.2580556,55.74,USA
Nan Sha,Nan Sha,NSZ,113.6125,22.7775,CHN
Jahrom,Jahrom,JAR,53.58333333,28.58888889,IRN
Mukalla (YE) 00,Mukalla (YE) 00,MKX,49.13333333,14.53333333,YEM
Salem,Salem,SXV,78.16666667,11.65,IND
Tabas,Tabas,TCX,56.89333333,33.66722222,IRN
Ust-Tsilma,Ust-Tsilma,UTS,52.20166667,65.43333333,RUS
Yichun,Yichun,LDS,129.0177778,47.75138889,CHN
Mosul,Mosul,OSM,43.1475,36.30583333,IRQ
Podor,Podor,POD,-14.96666667,16.66666667,SEN
Kau,Kau,KAZ,127.8961111,1.184722222,IDN
Parasi,Parasi,PRS,161.4,-9.716666667,SLB
Lyall Harbour,Lyall Harbour,YAJ,-123.2,48.8,CAN
Bishop,Bishop,BIH,-118.35,37.36666667,USA
Medfra,Medfra,MDR,-154.7166667,63.1,USA
Vidyanagar,Vidyanagar,VDY,76.64361111,15.17194444,IND
Taipa,Taipa,YFT,113.5769444,22.16416667,MAC
Beni,Beni,BNC,29.46888889,0.577777778,COD
Derby,Derby,DCN,123.8283333,-17.58138889,AUS
Gombe,Gombe,GMO,10.89888889,10.29805556,NGA
Jajao,Jajao,JJA,159.2666667,-8.213333333,SLB
Labuha,Labuha,LAH,127.4833333,-0.616666667,IDN
Melangguane,Melangguane,MNA,126.6736111,4.006666667,IDN
Butembo,Butembo,RUE,29.26666667,0.133333333,COD
Benson,Benson,BBB,-95.65138889,45.33277778,USA
Columbia Owens Field,Columbia (US) SC,CUB,-81,33.98333333,USA
Katsina,Katsina,DKA,7.658611111,13.00527778,NGA
Iranshahr,Iranshahr,IHR,60.72416667,27.23333333,IRN
Mbeya,Mbeya,MBI,33.46388889,-8.919722222,TZA
Mamuju,Mamuju,MJU,119.0277778,-2.588333333,IDN
Rupsi,Rupsi,RUP,89.90666667,26.14111111,IND
Sirjan,Sirjan,SYJ,55.66944444,29.55333333,IRN
Tikapur,Tikapur,TPU,81.18333333,28.55,NPL
Dezful,Dezful,DEF,48.38833333,32.44277778,IRN
Qalah-ye Now,Qalah-ye Now,LQN,63.66666667,34.95,AFG
Ruse,Ruse,ROU,26.05666667,43.69472222,BGR
Tortola West End SPB,Tortola,TOV,-64.70277778,18.3875,VGB
Kavik,Kavik,VIK,-147.3333333,69.5,USA
Aek Godang,Aek Godang,AEG,99.43,1.4,IDN
Namatanai,Namatanai,ATN,152.45,-3.666666667,PNG
Deer Harbor,Deer Harbor,DHB,-123.0030556,48.62083333,USA
Honinabi,Honinabi,HNN,142.1769444,-6.246111111,PNG
Kharkhorin,Kharkhorin,KHR,102.85,46.78333333,MNG
Tokyo Bus Station,Tokyo Bus Station,LMJ,139.7688889,35.68,JPN
Uliastai,Uliastai,ULZ,96.52555556,47.71027778,MNG
Segrate Off-Line Point,Segrate Off-Line Point,SWK,10.29527778,44.82222222,ITA
Benson,Benson,BEX,-1.083333333,51.61666667,GBR
Kakamega,Kakamega,GGM,34.7875,0.271388889,KEN
Kasama,Kasama,KAA,31.13472222,-10.21805556,ZMB
Kerinci,Kerinci,KRC,101.4691667,-2.093333333,IDN
Krakor,Krakor,KZD,104.15,12.53333333,KHM
Mansa,Mansa,MNS,28.875,-11.13833333,ZMB
Bondoukou,Bondoukou,BDK,-2.75,8.016666667,CIV
Bole,Bole,BPL,82.3,44.89583333,CHN
Dundas,Dundas,DUN,-68.8,76.56666667,GRL
Shakhtersk,Shakhtersk,EKS,142,49,RUS
Odienne,Odienne,KEO,-7.566666667,9.55,CIV
Camp Bastion,Camp Bastion,OAZ,64.21222222,31.855,AFG
Al Ain Bus Station,Al Ain Bus Station,ZVH,55.76,24.22,ARE
Abu Dhabi Bus Station,Abu Dhabi Bus Station,ZVJ,54.33,24.47,ARE
Calais/Dunkerque Calais-Frethum Rr Stn,Calais/Dunkerque Calais-Frethum Rr Stn,XFF,1.811388889,50.90166667,FRA
Comilla,Comilla,CLA,91.18333333,23.43333333,BGD
Santa Rosa (EC),Santa Rosa (EC),ETR,-79.97805556,-3.435277778,ECU
Strasbourg Bus Station,Strasbourg Bus Station,XER,7.7355555560000004,48.58527778,FRA
Shahrud,Shahrud,RUD,55.08944444,36.42083333,IRN
Tripoli (LB),Tripoli (LB),KYE,36.00277778,34.58611111,LBN
Crane,Crane,CCG,-102.35,31.4,USA
Dadu,Dadu,DDU,67.66722222,26.73805556,PAK
Kadanwari,Kadanwari,KCF,69.15333333,27.20083333,PAK
Sawan,Sawan,RZS,68.87888889,26.96722222,PAK
Telluride Bus Station,Telluride Bus Station,ZTL,-107.8138889,37.93805556,USA
Cape Barren Island,Cape Barren Island,CBI,148.0152778,-40.39027778,AUS
Blue Mountain,Blue Mountain,VBM,-157.0866667,57.8575,USA
Itacoatiara,Itacoatiara,ITA,-58.5,-3.2,BRA
Mandera,Mandera,NDE,41.86666667,3.933333333,KEN
Siirt,Siirt,SXZ,41.83888889,37.98055556,TUR
Tokat,Tokat,TJK,36.36777778,40.30222222,TUR
Anglesey,Anglesey,VLY,-4.535277778,53.24833333,GBR
Diomede Island,Diomede Island,DIO,-168.9533333,65.75861111,USA
Karasabai,Karasabai,KRG,-59.51666667,4.016666667,GUY
Zagora,Zagora,OZG,-5.853055556,30.26388889,MAR
Painter Creek,Painter Creek,PCE,-157.3394444,57.13333333,USA
Greenway Sound,Greenway Sound,YGN,-126.85,50.85,CAN
Albert,Albert,BYF,2.6925,49.97,FRA
Hannover Bus Station,Hannover Bus Station,HBZ,9.736666667,52.63277778,DEU
Miskolc,Miskolc,MCQ,20.79444444,48.13888889,HUN
Hamburg Bus Station,Hamburg Bus Station,OBZ,10.01972222,53.92,DEU
Szeged Bus Station,Szeged Bus Station,QZD,20.16666667,46.25,HUN
Sidi Belabbes,Sidi Belabbes,BFW,-0.589444444,35.17166667,DZA
Chicken,Chicken,CKX,-141.9513889,64.06638889,USA
Pittsburgh Civic Arena H/P,Pittsburgh,CVA,-80.21666667,40.48333333,USA
Grumeti,Grumeti,GTZ,34.22777778,-2.165277778,TZA
Kadugli,Kadugli,KDX,29.75,11.03333333,SDN
Tok,Tok,TKJ,-142.9544444,63.32972222,USA
Tawitawi,Tawitawi,TWT,119.7425,5.045,PHL
Diavik,Diavik,DVK,-110.2894444,64.51138889,CAN
Fort Mackay (CA) AB,Fort Mackay (CA) AB,HZP,-111.7,57.36666667,CAN
Malden,Malden,MAW,-89.98333333,36.6,USA
Ninilchik,Ninilchik,NIN,-151.6666667,60.05,USA
Nuwara Eliya,Nuwara Eliya,NUA,80.78,6.956666667,LKA
Chetwynd,Chetwynd,YCQ,-121.6666667,55.7,CAN
Fort Mackay,Fort Mackay,YFI,-110.9766667,57.22583333,CAN
Snap Lake,Snap Lake,YNX,-110.9052778,63.59361111,CAN
Dubai (AE) 00,Dubai (AE) 00,DCG,55.33166667,25.24222222,ARE
Nogliki,Nogliki,NGK,143.14,51.78166667,RUS
Uyo,Uyo,QUO,8.091388889,4.873888889,NGA
Vipingo,Vipingo,VPG,39.805,-3.842777778,KEN
Hwange National Park,Hwange National Park,HWN,27.02111111,-18.63,ZWE
Likoma Island,Likoma Island,LIX,34.73638889,-12.08027778,MWI
Dobo,Dobo,DOB,134.2111111,-5.772777778,IDN
Holland,Holland,HLM,-86.11666667,42.78333333,USA
Magas,Magas,IGT,45.00305556,43.32416667,RUS
Sandy River,Sandy River,KSR,-160.2333333,56.21666667,USA
Sunchales,Sunchales,NCJ,-61.525,-30.95777778,ARG
Nevada,Nevada,NVD,-94.3,37.85,USA
Seymour,Seymour,SER,-85.88333333,38.95,USA
Turukhansk,Turukhansk,THX,87.93555556,65.79777778,RUS
Villa Mercedes,Villa Mercedes,VME,-65.37805556,-33.72527778,ARG
Zamzama,Zamzama,ZIZ,67.6675,26.71111111,PAK
Hon,Hon,HUQ,15.93333333,29.05,LBY
Corazon de Jesus,Corazon de Jesus,CZJ,-78.58527778,9.444444444,PAN
Kirensk,Kirensk,KCK,108.0586111,57.77277778,RUS
Qurghonteppa,Qurghonteppa,KQT,68.86472222,37.86722222,TJK
San Miguel,San Miguel,NMG,-78.91666667,8.45,PAN
Prague Florenc Bus Station,Prague Florenc Bus Station,PFL,14.44055556,50.08916667,CZE
Dubai Marina Mall Ey Bus Stn,Dubai (AE) 00,XMB,55.14111111,25.07611111,ARE
Big Creek,Big Creek,BIC,-157.5833333,57.66666667,USA
Bartletts,Bartletts,BSZ,-157.4833333,58.26666667,USA
Burundai,Burundai,BXJ,76.83333333,43.36666667,KAZ
Coffee Point,Coffee Point,CFA,-157.5,58.23055556,USA
El Bayadh,El Bayadh,EBH,1.091388889,33.72083333,DZA
Vina del Mar,Vina del Mar,KNA,-71.56666667,-33.03333333,CHL
Mecheria,Mecheria,MZW,-0.2425,33.53583333,DZA
Solomon,Solomon,SOL,-164.3,64.58333333,USA
Asaba,Asaba,ABB,6.667222222,6.203055556,NGA
Columbus,Columbus (US) IN,CLU,-85.93333333,39.13333333,USA
Dambula,Dambula,DBU,80.62722222,7.865833333,LKA
Great Harbour Cay,Great Harbour Cay,GHC,-77.85,25.75027778,BHS
Homalin,Homalin,HOX,94.91666667,24.86666667,MMR
Willmar,Willmar,ILL,-95.1,45.11666667,USA
Bowen,Bowen,ZBO,148.2166667,-20.01666667,AUS
Arrabury,Arrabury,AAB,141.0472222,-26.69111111,AUS
Houeisay,Houeisay,HOE,100.4372222,20.25805556,LAO
Stillwater,Stillwater,SWO,-97.08694444,36.15861111,USA
Anshan,Anshan,AOG,122.8561111,41.10555556,CHN
Frutillar,Frutillar,FRT,-73.06527778,-41.125,CHL
Moanda,Moanda,MFF,13.27083333,-1.536944444,GAB
Naracoorte,Naracoorte,NAC,140.7233333,-36.98055556,AUS
Ouango-Fitini,Ouango-Fitini,OFI,-4.033333333,9.6,CIV
Olpoi,Olpoi,OLJ,166.5583333,-14.88166667,VUT
Oneill,Oneill,ONL,-98.68694444,42.46916667,USA
Cinder River,Cinder River,RCP,-157.8055556,57.08305556,USA
Tum,Tum,TUJ,35.46666667,6.25,ETH
Cortes Bay,Cortes Bay,YCF,-124.9333333,50.06666667,CAN
Desolation Sound,Desolation Sound,YDS,-124.7338889,49.96805556,CAN
Ganges Harbor,Ganges Harbor,YGG,-123.4977778,48.85166667,CAN
Campbell River Harbor SPB,Campbell River,YHH,-125.2419444,50.035,CAN
Aershan,Aershan,YIE,119.9941667,47.31,CHN
Montagne Harbor,Montagne Harbor,YMF,-123.2063889,48.81666667,CAN
Port Mcneil,Port Mcneil,YMP,-127.0258333,50.57222222,CAN
Mansons Landing,Mansons Landing,YMU,-124.9841667,50.07166667,CAN
Pender Harbor,Pender Harbor,YPT,-124.0255556,49.62277778,CAN
Quadra Island,Quadra Island,YQJ,-125.1997222,50.10305556,CAN
Refuge Cove,Refuge Cove,YRC,-124.8394444,50.12388889,CAN
Sullivan Bay,Sullivan Bay,YTG,-126.8283333,50.88388889,CAN
Bishen Kola,Bishen Kola,BSM,52.35,36.65,IRN
Karoola,Karoola,KXR,154.6,-5.283333333,PNG
Sangapi,Sangapi,SGK,144.7666667,-5.083333333,PNG
Songea,Songea,SGX,35.58333333,-10.68333333,TZA
Taganrog,Taganrog,TGK,38.85138889,47.19805556,RUS
Treinta Y Tres,Treinta Y Tres,TYT,-54.35,-33.2,URY
Casablanca Anfa Apt,Casablanca,CAS,-7.660555556,33.55694444,MAR
Independence,Independence,INB,-88.44305556,16.53416667,BLZ
Xinyuan,Xinyuan,NLT,83.38222222,43.43222222,CHN
Anshun,Anshun,AVA,105.8727778,26.25722222,CHN
Dili (CD),Dili (CD),DIC,26.75,3.416666667,COD
Yerbogachen,Yerbogachen,ERG,108.03,61.275,RUS
Erenhot,Erenhot,ERL,112.0911111,43.42333333,CHN
Jinchang,Jinchang,JIC,102.3486111,38.54194444,CHN
Krasnoselkup,Krasnoselkup,KKQ,82.45,65.7,RUS
Kavalerovo,Kavalerovo,KVR,135.0288889,44.2725,RUS
Smyrna,Smyrna,MQY,-86.51666667,35.98333333,USA
Plastun,Plastun,TLY,136.2916667,44.81472222,RUS
Tarko-Sale,Tarko-Sale,TQL,77.81083333,64.93,RUS
The Granites,The Granites,GTS,133.6069444,-26.94805556,AUS
Zabol,Zabol,ACZ,61.54388889,31.09833333,IRN
Emmen,Emmen,EML,8.304722222,47.09222222,CHE
Neubrandenburg,Neubrandenburg,FNB,13.30611111,53.60222222,DEU
Muzaffarnagar,Muzaffarnagar,MZA,77.7,29.48333333,IND
Sinop (TR),Sinop (TR),NOP,35.0775,42.02138889,TUR
Punta del Este Bus Station,Punta del Este Bus Station,PVB,-54.93888889,-34.95694444,URY
Resende,Resende,REZ,-44.48111111,-22.47805556,BRA
Tohid,Tohid,TEW,52.35361111,27.82555556,IRN
Meru-Kinna,Meru-Kinna,JJM,38.17222222,0.228055556,KEN
Kocaeli,Kocaeli,KCO,30.08333333,40.73333333,TUR
Kelaniya,Kelaniya,KEZ,79.88111111,6.968333333,LKA
Kastamonu,Kastamonu,KFS,33.79611111,41.315,TUR
Brooks Lodge,Brooks Lodge,RBH,-155.8,58.55,USA
Ranohira,Ranohira,RLR,45.32361111,-22.64527778,MDG
Al Udeid,Al Udeid,XJD,51.31527778,25.11583333,QAT
Albacete Bus Station,Albacete Bus Station,XJJ,-1.846388889,38.99777778,ESP
Valladolid Bus Station,Valladolid Bus Station,XJN,-4.733333333,41.64138889,ESP
Soria Bus Station,Soria Bus Station,XJO,-2.479444444,41.76694444,ESP
Lorca Bus Station,Lorca Bus Station,XJR,-1.696666667,37.67111111,ESP
Burgos Bus Station,Burgos Bus Station,XJU,-3.701111111,42.33777778,ESP
Sigiriya,Sigiriya,GIU,80.72833333,7.956111111,LKA
Songkhla,Songkhla,SGZ,100.5333333,7.333333333,THA
Claremont,Claremont,CNH,-72.36666667,43.36666667,USA
Anuradhapura,Anuradhapura,ACJ,80.42666667,8.3,LKA
Hingurakgoda,Hingurakgoda,HIM,80.98222222,8.050277778,LKA
Kandy,Kandy,KDW,80.76361111,7.263888889,LKA
Katukurunda,Katukurunda,KTY,79.97638889,6.552777778,LKA
Hatton,Hatton,NUF,80.58805556,6.857222222,LKA
Ampara (LK) 00,Ampara (LK) 00,AFK,81.63527778,7.291944444,LKA
Salina Island,Salina Island,ZIQ,14.87277778,38.55888889,ITA
Naples Mergellina Harbour,Naples (IT),ZMJ,14.22416667,40.82722222,ITA
Panarea Island,Panarea Island,ZJE,15.07833333,38.63666667,ITA
Stromboli Island,Stromboli Island,ZJX,15.24027778,38.7975,ITA
Ampara (LK) 00,Ampara (LK) 00,ADP,81.62583333,7.3375,LKA
Braintree,Braintree,WXF,0.516666667,51.96666667,GBR
Ponza,Ponza,ZJY,12.96333333,40.89527778,ITA
Fiumicino,Fiumicino,ZRR,12.24555556,41.73722222,ITA
Lipari Island,Lipari Island,ZIP,14.95833333,38.46555556,ITA
Ogden Municipal Apt,Ogden,OGD,-112.0105556,41.19611111,USA
Spring Creek,Spring Creek,SCG,144.55,-18.63333333,AUS
Sena Madureira,Sena Madureira,ZMD,-68.66666667,-9.066666667,BRA
Shenzhen Fuyong Ferry Port,Shenzhen Fuyong Ferry Port,FYG,113.6127778,22.77805556,CHN
Zhuhai (CN) 00,Zhuhai (CN) 00,ZUI,113.5833333,22.23611111,CHN
Hong Kong Ferry Port,Hong Kong Ferry Port,XJH,114.1294444,22.30722222,HKG
Bor,Bor,TGP,90.0025,61.59305556,RUS
Artvin Hopa Bus Station,Artvin Hopa Bus Station,XHQ,41,41,TUR
Zunyi,Zunyi,ZYI,107.2461111,27.81111111,CHN
Tena,Tena,TNW,-77.81944444,-0.986388889,ECU
Iwakuni,Iwakuni,IWK,132.2355556,34.13527778,JPN
Libo,Libo,LLB,107.9608333,25.44833333,CHN
La Graciosa,La Graciosa,GGA,-13.50138889,29.22916667,ESP
Zanjan,Zanjan,JWN,48.35916667,36.77472222,IRN
Henzada,Henzada,HEB,95.48166667,17.64277778,MMR
Ustupu Island,Ustupu Island,OGM,-77.93333333,9.1375,PAN
Ama,Ama,AMF,141.6666667,-4.166666667,PNG
San Cristobal,San Cristobal,SCI,-72.20305556,7.8,VEN
Dharavandhoo Island,Dharavandhoo Island,DRV,73.13,5.156944444,MDV
Zonalnoye,Zonalnoye,ZZO,142,50,RUS
Auburn,Auburn,AUO,-85.43333333,32.61666667,USA
University,University,UOX,-89.53333333,34.38333333,USA
Kelamayi Bus Station,Kelamayi Bus Station,KYY,84.87083333,45.59055556,CHN
Wakaya Island,Wakaya Island,KAY,179,-17.61666667,FJI
Orzola,Orzola,OZL,-13.45222222,29.22305556,ESP
Varandey,Varandey,VRI,58.20027778,68.84805556,RUS
Bogorodskoye,Bogorodskoye,BQG,140.4483333,52.37833333,RUS
Beja,Beja,BYJ,-7.9325,38.07888889,PRT
Jingzhou,Jingzhou,SHS,112.2791667,30.32138889,CHN
Nevatim,Nevatim,VTM,35.01222222,31.20833333,ISR
Christmas Creek Mine,Christmas Creek Mine,CKW,119.6425,-22.35416667,AUS
Cabimas,Cabimas,CBS,-71.32,10.33194444,VEN
Nagoya,Nagoya (JP) 00,NGY,136.8827778,35.17111111,JPN
St Petersburg Rzhevka,St Petersburg,RVH,30.6,59.98333333,RUS
Rota (ES),Rota (ES),ROZ,-6.349444444,36.64527778,ESP
Baker Island,Baker Island,BAR,-133.6666667,55.33333333,USA
Osborne Mine,Osborne Mine,OSO,140.5569444,-22.08166667,AUS
Aachen,Aachen,XHJ,6.091111111,50.76833333,DEU
Marshall,Marshall (US) MO,MHL,-93.2,39.08333333,USA
Oruro,Oruro,ORU,-67.07583333,-17.9525,BOL
Broadview,Broadview,YDR,-102.5,50.33333333,CAN
Castro,Castro,MHC,-73.71611111,-42.34333333,CHL
Venice,Venice (US),VNC,-82.43333333,27.06666667,USA
Nekemte,Nekemte,NEK,36.58333333,9.033333333,ETH
Pinedale,Pinedale,PWY,-109.8069444,42.79527778,USA
Mount Gunson,Mount Gunson,GSN,137.1725,-31.46055556,AUS
Gijon,Gijon,QIJ,-5.666666667,43.53333333,ESP
Ikerasak,Ikerasak,IKE,-51.30305556,70.49805556,GRL
Kullorsuaq,Kullorsuaq,KHQ,-57.23555556,74.57944444,GRL
Niaqornat,Niaqornat,NIQ,-53.66305556,70.78944444,GRL
Tiniteqilaaq Heliport,Tiniteqilaaq Heliport,TQI,-37.78333333,65.89194444,GRL
Nuussuaq,Nuussuaq,NSQ,-57.065,74.10972222,GRL
Upernavik Kujalleq Heliport,Upernavik Kujalleq Heliport,UPK,-55.53111111,72.15277778,GRL
Tasiuasaq,Tasiuasaq,XEQ,-44.81361111,60.19444444,GRL
Kangersuatsiaq,Kangersuatsiaq,KGQ,-55.53666667,72.38111111,GRL
Illorsuit,Illorsuit,IOT,-53.55555556,71.23972222,GRL
Innarsuit,Innarsuit,IUI,-56.01361111,73.20166667,GRL
Ukkusissat,Ukkusissat,JUK,-51.88361111,71.05527778,GRL
Nuugaatsiaq,Nuugaatsiaq,JUU,-53.20527778,71.53888889,GRL
Tasiussaq Heliport,Tasiussaq Heliport,TQA,-56.06027778,73.37305556,GRL
Qeqertaq,Qeqertaq,PQT,-51.305,69.99694444,GRL
Hot Springs (US) VA,Hot Springs (US) VA,HSP,-79.83305556,37.95222222,USA
Kalaleh,Kalaleh,KLM,55.45388889,37.38305556,IRN
Kuummiut,Kuummiut,KUZ,-36.99555556,65.86388889,GRL
Saatut,Saatut,SAE,-51.62666667,70.80861111,GRL
Sermiligaaq,Sermiligaaq,SGG,-36.37833333,65.90583333,GRL
Siorapaluk,Siorapaluk,SRK,-70.63833333,77.78638889,GRL
Savissivik,Savissivik,SVR,-65.09805556,76.01888889,GRL
Corner Bay,Corner Bay,CBA,-135.1330556,57.73611111,USA
Atambua,Atambua,ABU,124.9038889,-9.075,IDN
Podolsk,Podolsk,OSF,37.50416667,55.5075,RUS
Pretoria,Pretoria (ZA) 00,WKF,28.21666667,-25.83333333,ZAF
Aappilattoq,Aappilattoq,AOQ,-55.59611111,72.88694444,GRL
Eqalugaarsuit Heliport,Eqalugaarsuit Heliport,QFG,-45.91333333,60.62472222,GRL
Narsaq Kujalleq Heliport,Narsaq Kujalleq Heliport,QFN,-44.65527778,60.00444444,GRL
Qassiarsuk Heliport,Qassiarsuk Heliport,QFT,-45.51333333,61.14361111,GRL
Qassumiut Heliport,Qassumiut Heliport,QJH,-47.15222222,60.77944444,GRL
Saarloq Heliport,Saarloq Heliport,QOQ,-46.02472222,60.53805556,GRL
Aappilattoq Nanortalik Heliport,Aappilattoq Nanortalik Heliport,QUV,-44.28694444,60.14833333,GRL
Ammassivik Heliport,Ammassivik Heliport,QUW,-45.38277778,60.59388889,GRL
Ponferrada Bus Station,Ponferrada Bus Station,PFE,-6.601111111,42.55277778,ESP
Zaragoza Bus Station,Zaragoza Bus Station,RZG,-0.911111111,41.65916667,ESP
Vitoria Bus Station,Vitoria Bus Station,VTI,-2.665833333,42.84972222,ESP
Igaliku Heliport,Igaliku Heliport,QFX,-45.42111111,60.99111111,GRL
Boulder Hiltons Harvest House Apt,Boulder,WHH,-105.2833333,40.01666667,USA
Boulder Bus Station,Boulder,XHH,-104.1175,39.90972222,USA
Yasawa Island,Yasawa Island,YAS,177.5461111,-16.75972222,FJI
Grande Cache,Grande Cache,YGC,-119.1333333,53.88333333,CAN
Daocheng,Daocheng,DCY,100.06,29.31666667,CHN
Duqm,Duqm,JNJ,57.64111111,19.49916667,OMN
Batticaloa,Batticaloa,BTC,81.67666667,7.704722222,LKA
Bingol,Bingol,BGG,40.5925,38.86138889,TUR
Zaysan,Zaysan,SZI,84.88638889,47.4875,KAZ
Napuka,Napuka,NAU,-141.2672222,-14.17694444,PYF
Silver Creek,Silver Creek,SVK,-88.36916667,16.72861111,BLZ
Chizhou,Chizhou,JUH,117.6866667,30.74027778,CHN
Travel Mall EY Bus Station,Travel Mall EY Bus Station,XNB,55.58805556,25.29305556,ARE
Kotte,Kotte,DWO,79.90916667,6.905555556,LKA
Sumbawanga,Sumbawanga,SUT,31.61166667,-7.948333333,TZA
Isortoq,Isortoq,IOQ,-38.97666667,65.54805556,GRL
